State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,5,110,68103,1,40.816,-73.902,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,80,66,N,80,122,0,0,,,Certification not required,0,11.28,10.507699,28.4,43282,27.6,43318,26.1,43285,26.1,43297,,,,,28.4,27.6,26.1,24.3,21.2,12.3,-0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68103,3,40.816,-73.902,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,10.824324,10.98993,28.1,43282,27.2,43318,25.1,43270,23.8,43246,,,,,28.1,28.1,27.2,23.8,20.7,13,-2.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68103,4,40.816,-73.902,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,11.737838,10.945987,28.9,43282,28.1,43318,26,43270,24.8,43246,,,,,28.9,28.9,28.1,24.8,21.6,13.9,-1.3,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68104,1,40.816,-73.902,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,80,66,N,80,122,0,0,,,Certification not required,0,20.83,11.718582,39.7,43282,37,43318,36.9,43291,36.6,43297,,,,,39.7,37,36.6,35,31.8,24.6,7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68104,3,40.816,-73.902,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,19.856757,12.018494,38.3,43282,36.2,43318,35.5,43246,33.7,43330,,,,,38.3,38.3,36.2,33.7,30.5,23.8,5.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68104,4,40.816,-73.902,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,20.740541,11.967258,39.2,43282,37.5,43318,36.1,43246,34.5,43330,,,,,39.2,39.2,37.5,34.5,31.2,24.9,5.9,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68105,1,40.816,-73.902,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,80,66,N,80,122,0,0,,,Certification not required,0,15.595,10.92338,33.3,43282,32.1,43318,30.2,43291,30.2,43297,,,,,33.3,32.1,30.2,29.1,25.8,17.3,2.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68105,3,40.816,-73.902,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,14.875676,11.35472,32.7,43282,31.6,43318,28.8,43246,28.7,43270,,,,,32.7,32.7,31.6,28.7,25.2,17.4,1.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68105,4,40.816,-73.902,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,37,61,N,37,61,0,3,,,Certification not required,0,15.786486,11.290487,33.6,43282,32.5,43318,29.5,43246,29.5,43270,,,,,33.6,33.6,32.5,29.5,26.1,18.4,2.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68105,5,40.816,-73.902,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Electronic,2018,Degrees Centigrade,No Events,49,40,N,49,122,0,1,,,Certification not required,0,7.944898,8.256363,28.5,43246,26.7,43222,22.3,43243,21.7,43240,,,,,28.5,28.5,22.3,20.6,11.5,6.5,0.3,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68106,1,40.816,-73.902,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,80,66,N,80,122,0,0,,,Certification not required,0,757.2625,5.836905,773,43126,773,43144,769,43153,768,43114,,,,,773,773,768,766,760,757,750,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68106,3,40.816,-73.902,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,37,61,N,37,61,0,3,,,Certification not required,0,755.081081,6.197573,770,43126,770,43144,763,43102,763,43150,,,,,770,770,770,763,759,754,748,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68106,4,40.816,-73.902,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,37,61,N,37,61,0,3,,,Certification not required,0,758.621622,6.408984,774,43126,774,43144,767,43102,767,43150,,,,,774,774,774,767,763,758,751,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68107,1,40.816,-73.902,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,89,73,N,89,122,0,0,,,Certification not required,0,764.011236,5.377762,780,43144,778,43126,777,43114,777,43153,,,,,780,778,776,770,767,764,758,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68107,3,40.816,-73.902,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,41,67,N,41,61,0,3,,,Certification not required,0,762,6.348228,778,43144,776,43126,774,43186,770,43138,,,,,778,778,774,770,765,762,754,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68107,4,40.816,-73.902,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,41,67,N,41,61,0,3,,,Certification not required,0,765.292683,6.27393,781,43144,779,43126,777,43186,774,43150,,,,,781,781,777,773,768,765,758,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68108,1,40.816,-73.902,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,89,73,N,89,122,0,0,,,Certification not required,0,760.820225,5.530005,777,43144,775,43126,774,43114,773,43153,,,,,777,775,770,768,764,760,754,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68108,3,40.816,-73.902,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,41,67,N,41,61,0,3,,,Certification not required,0,758.585366,6.17647,775,43144,773,43126,768,43186,767,43150,,,,,775,775,768,765,762,759,752,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68108,4,40.816,-73.902,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,41,67,N,41,61,0,3,,,Certification not required,0,762.121951,6.136755,778,43144,776,43126,771,43150,771,43186,,,,,778,778,771,769,766,762,755,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,68108,5,40.816,-73.902,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Barometric Sensor,2018,Millimeters (mercury),No Events,49,40,N,49,122,0,1,,,Certification not required,0,754.571429,6.729908,772,43144,770,43126,768,43114,768,43153,,,,,772,772,768,764,758,754,746,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68109,1,40.816,-73.902,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Calculation,2018,Minutes,No Events,80,66,N,80,122,0,0,,,Certification not required,0,1439.475,0.502525,1440,43102,1440,43108,1440,43114,1440,43120,,,,,1440,1440,1440,1440,1440,1439,1439,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68109,3,40.816,-73.902,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2018,Minutes,No Events,36,59,N,36,61,0,3,,,Certification not required,0,1439,0,1439,43108,1439,43126,1439,43132,1439,43138,,,,,1439,1439,1439,1439,1439,1439,1439,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68109,4,40.816,-73.902,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2018,Minutes,No Events,37,61,N,37,61,0,3,,,Certification not required,0,1439.054054,0.229243,1440,43174,1440,43198,1439,43102,1439,43108,,,,,1440,1440,1440,1439,1439,1439,1439,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,5,110,68111,5,40.816,-73.902,WGS84,Sample Flow Rate CV - Teflon Filter,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Sample Flow Rate CV,2018,Percent,No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.818367,0.085813,1,43234,0.9,43111,0.9,43114,0.9,43123,,,,,1,1,0.9,0.9,0.9,0.8,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68112,5,40.816,-73.902,WGS84,Sample Flow Rate CV - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Flow Rate CV,2018,Percent,No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.792,0.115776,1,43231,0.9,43111,0.9,43126,0.9,43132,,,,,1,1,0.9,0.9,0.9,0.8,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68113,5,40.816,-73.902,WGS84,Sample Flow Rate CV - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Flow Rate CV,2018,Percent,No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.1,0,0.1,43102,0.1,43105,0.1,43108,0.1,43111,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68114,5,40.816,-73.902,WGS84,Sample Volume - Teflon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Teflon - Sample Volume,2018,Cubic meter,No Events,49,40,N,49,122,0,1,,,Certification not required,0,9.7,0,9.7,43102,9.7,43105,9.7,43108,9.7,43111,,,,,9.7,9.7,9.7,9.7,9.7,9.7,9.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68115,5,40.816,-73.902,WGS84,Sample Volume - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Volume,2018,Cubic meter,No Events,50,41,N,50,122,0,0,,,Certification not required,0,9.7,0,9.7,43102,9.7,43105,9.7,43108,9.7,43111,,,,,9.7,9.7,9.7,9.7,9.7,9.7,9.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68116,5,40.816,-73.902,WGS84,Sample Volume - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Volume,2018,Cubic meter,No Events,50,41,N,50,122,0,0,,,Certification not required,0,31.7,0,31.7,43102,31.7,43105,31.7,43108,31.7,43111,,,,,31.7,31.7,31.7,31.7,31.7,31.7,31.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68117,5,40.816,-73.902,WGS84,Average Ambient Temperature for URG3000N,24 HOUR,,Observed Values,URG 3000N - Electronic,2018,Degrees Centigrade,No Events,50,41,N,50,122,0,0,,,Certification not required,0,7.86,8.854746,29.1,43246,26.8,43222,25.7,43249,22.9,43243,,,,,29.1,29.1,25.7,22,12.9,6.1,-0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,68118,5,40.816,-73.902,WGS84,Average Ambient Pressure for URG3000N,24 HOUR,,Observed Values,URG 3000N - Barometric Sensor,2018,Millimeters (mercury),No Events,50,41,N,50,122,0,0,,,Certification not required,0,758.24,6.551398,774,43144,772,43114,772,43126,771,43153,,,,,774,774,772,768,762,757,750,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,5,110,81102,3,40.816,-73.902,WGS84,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,Daily Mean,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (25 C),No Events,38,62,N,38,61,0,2,0,0,Certification not required,0,15.763158,7.906324,41,43204,28,43282,28,43318,27,43132,,,,,41,41,28,27,20,14,7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,81102,5,40.816,-73.902,WGS84,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,Daily Mean,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (25 C),No Events,38,62,N,38,61,0,2,0,0,Certification not required,0,15.026316,8.540798,42,43204,30,43318,29,43246,28,43282,,,,,42,42,30,28,21,13,5,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,85101,4,40.816,-73.902,WGS84,PM10 - LC,1 HOUR,,Observed Values,Virtual Impactor - FDMS-Gravimetric 1405-DF,2018,Micrograms/cubic meter (LC),No Events,456,5,N,18,365,0,216,,,Certification not required,0,14.948684,9.304138,51.6,43146.83333,48.2,43132.66667,46.4,43132.625,43.5,43146.79167,,,,,41.5,38.4,32.6,28.7,19.6,13.2,5.3,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43192
36,5,110,85101,5,40.816,-73.902,WGS84,PM10 - LC,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,27,44,N,27,61,0,2,,,Certification not required,0,15.925926,6.972065,29,43318,28,43108,28,43132,27,43282,,,,,29,29,28,28,21,14,9,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,85101,6,40.816,-73.902,WGS84,PM10 - LC,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,28,46,N,28,61,0,2,,,Certification not required,0,16.214286,7.104287,29,43132,28,43108,28,43282,28,43318,,,,,29,29,28,28,21,14,8,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,5,110,85102,1,40.816,-73.902,WGS84,Antimony PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,1.701538,0.885869,4.06,43132,2.61,43186,2.02,43108,2,43150,,,,,4.06,4.06,4.06,2.61,2,1.51,0.91,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85102,2,40.816,-73.902,WGS84,Antimony PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,1.734615,0.916993,4.06,43132,2.74,43150,2.54,43186,1.88,43126,,,,,4.06,4.06,4.06,2.74,1.88,1.53,0.93,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85103,1,40.816,-73.902,WGS84,Arsenic PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.386154,0.23186,0.98,43108,0.75,43132,0.46,43102,0.41,43138,,,,,0.98,0.98,0.98,0.75,0.41,0.29,0.24,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85103,2,40.816,-73.902,WGS84,Arsenic PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.386923,0.225809,0.96,43108,0.73,43132,0.46,43102,0.41,43138,,,,,0.96,0.96,0.96,0.73,0.41,0.32,0.24,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85105,1,40.816,-73.902,WGS84,Beryllium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.008462,0.003755,0.01,43102,0.01,43108,0.01,43126,0.01,43132,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85105,2,40.816,-73.902,WGS84,Beryllium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.008462,0.003755,0.01,43102,0.01,43108,0.01,43126,0.01,43132,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85110,1,40.816,-73.902,WGS84,Cadmium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.072308,0.032699,0.13,43132,0.12,43108,0.11,43102,0.1,43138,,,,,0.13,0.13,0.13,0.12,0.1,0.06,0.04,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85110,2,40.816,-73.902,WGS84,Cadmium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.074615,0.03357,0.14,43132,0.12,43108,0.11,43102,0.1,43138,,,,,0.14,0.14,0.14,0.12,0.1,0.07,0.04,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85113,1,40.816,-73.902,WGS84,Cobalt PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.266154,0.447373,1.74,43108,0.27,43132,0.23,43126,0.21,43186,,,,,1.74,1.74,1.74,0.27,0.21,0.14,0.07,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85113,2,40.816,-73.902,WGS84,Cobalt PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.266154,0.444701,1.73,43108,0.29,43132,0.23,43126,0.2,43186,,,,,1.73,1.73,1.73,0.29,0.2,0.14,0.07,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85128,1,40.816,-73.902,WGS84,Lead PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.003008,0.00195,0.0082,43132,0.0049,43186,0.0043,43108,0.0037,43138,,,,,0.0082,0.0082,0.0082,0.0049,0.0037,0.0025,0.0011,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85128,2,40.816,-73.902,WGS84,Lead PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.003046,0.001835,0.0078,43132,0.0048,43186,0.0043,43108,0.0039,43138,,,,,0.0078,0.0078,0.0078,0.0048,0.0039,0.0027,0.0012,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85132,1,40.816,-73.902,WGS84,Manganese PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,4.659231,2.804215,12,43132,6.82,43186,6.53,43126,6.5,43108,,,,,12,12,12,6.82,6.5,3.67,1.65,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85132,2,40.816,-73.902,WGS84,Manganese PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,4.666923,2.80371,12.33,43132,6.61,43186,6.15,43108,5.79,43126,,,,,12.33,12.33,12.33,6.61,5.79,3.63,1.71,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85136,1,40.816,-73.902,WGS84,Nickel PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,2.964615,5.353539,20.67,43108,2.76,43126,2.08,43132,2.08,43168,,,,,20.67,20.67,20.67,2.76,2.08,1.42,0.71,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85136,2,40.816,-73.902,WGS84,Nickel PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,2.729231,5.050129,19.48,43108,2.14,43126,2.03,43132,1.71,43150,,,,,19.48,19.48,19.48,2.14,1.71,1.32,0.87,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85154,1,40.816,-73.902,WGS84,Selenium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.370769,0.359802,1.4,43108,0.67,43132,0.58,43102,0.4,43138,,,,,1.4,1.4,1.4,0.67,0.4,0.29,0.11,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85154,2,40.816,-73.902,WGS84,Selenium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,0.372308,0.347207,1.38,43108,0.62,43132,0.53,43102,0.44,43150,,,,,1.38,1.38,1.38,0.62,0.44,0.28,0.09,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85164,1,40.816,-73.902,WGS84,Vanadium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,1.382308,1.739201,7.03,43108,1.52,43132,1.44,43186,1.42,43126,,,,,7.03,7.03,7.03,1.52,1.42,1,0.49,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
36,5,110,85164,2,40.816,-73.902,WGS84,Vanadium PM10 LC,24 HOUR,,Observed Values,R & P Partisol 2025 Teflon - ICPMS,2018,Nanograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,,,Certification not required,0,1.420769,1.733332,7.05,43108,1.54,43150,1.47,43132,1.41,43126,,,,,7.05,7.05,7.05,1.54,1.41,0.95,0.57,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43313
